system,condition,target,level,family,generator,n_human,n_generated,auroc
trajectory_centred,echoes__without_Udio,echoes,family,Udio,Udio,59,68,0.5264207377866401
trajectory_centred,echoes__without_Udio,echoes,generator,AceStep,acestep,59,57,0.991971454058876
trajectory_centred,echoes__without_Udio,echoes,generator,AudioLDM,audioldm,59,115,0.9964627855563744
trajectory_centred,echoes__without_Udio,echoes,generator,Brev,brev,59,68,0.805333998005982
trajectory_centred,echoes__without_Udio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9683615819209039
trajectory_centred,echoes__without_Udio,echoes,generator,Mubert,mubert,59,32,0.5068855932203389
trajectory_centred,echoes__without_Udio,echoes,generator,Producer,producer,59,68,0.9332003988035893
trajectory_centred,echoes__without_Udio,echoes,generator,SongGen,songgen,59,111,0.9902275156512444
trajectory_centred,echoes__without_Udio,echoes,generator,StableAudio,stableaudio,59,35,0.9244552058111379
trajectory_centred,echoes__without_Udio,echoes,generator,Suno,suno,59,68,0.7377866400797607
trajectory_centred,echoes__without_Udio,echoes,generator,Udio,udio,59,68,0.5264207377866401
trajectory_centred,echoes__count_control_Udio,echoes,family,AceStep,AceStep,59,57,0.9889979185251264
trajectory_centred,echoes__count_control_Udio,echoes,family,AudioLDM,AudioLDM,59,115,0.9985261606484893
trajectory_centred,echoes__count_control_Udio,echoes,family,Brev,Brev,59,68,0.7918743768693918
trajectory_centred,echoes__count_control_Udio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9679378531073446
trajectory_centred,echoes__count_control_Udio,echoes,family,Mubert,Mubert,59,32,0.46080508474576265
trajectory_centred,echoes__count_control_Udio,echoes,family,Producer,Producer,59,68,0.9254735792622133
trajectory_centred,echoes__count_control_Udio,echoes,family,SongGen,SongGen,59,111,0.9948083676897237
trajectory_centred,echoes__count_control_Udio,echoes,family,StableAudio,StableAudio,59,35,0.9210653753026635
trajectory_centred,echoes__count_control_Udio,echoes,family,Suno,Suno,59,68,0.7088733798604188
trajectory_centred,echoes__count_control_Udio,echoes,family,Udio,Udio,59,68,0.5914755732801595
trajectory_centred,echoes__count_control_Udio,echoes,generator,AceStep,acestep,59,57,0.9889979185251264
trajectory_centred,echoes__count_control_Udio,echoes,generator,AudioLDM,audioldm,59,115,0.9985261606484893
trajectory_centred,echoes__count_control_Udio,echoes,generator,Brev,brev,59,68,0.7918743768693918
trajectory_centred,echoes__count_control_Udio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9679378531073446
trajectory_centred,echoes__count_control_Udio,echoes,generator,Mubert,mubert,59,32,0.46080508474576265
trajectory_centred,echoes__count_control_Udio,echoes,generator,Producer,producer,59,68,0.9254735792622133
trajectory_centred,echoes__count_control_Udio,echoes,generator,SongGen,songgen,59,111,0.9948083676897237
trajectory_centred,echoes__count_control_Udio,echoes,generator,StableAudio,stableaudio,59,35,0.9210653753026635
trajectory_centred,echoes__count_control_Udio,echoes,generator,Suno,suno,59,68,0.7088733798604188
trajectory_centred,echoes__count_control_Udio,echoes,generator,Udio,udio,59,68,0.5914755732801595
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.8795117244009574
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9152438583339909
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.8507637628554143
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.8949957586995976
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.8674223743391463
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.8795117244009574
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9152438583339909
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.8507637628554143
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.8949957586995976
trajectory_centred,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.8674223743391463
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.881848549409506
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9232604092690496
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.8572522949051791
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.8981167311081302
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.8691304019043108
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.881848549409506
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9232604092690496
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.8572522949051791
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.8981167311081302
trajectory_centred,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.8691304019043108
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9911627906976743
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,MusicGen,MusicGen,860,90,0.9874418604651164
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,Riffusion,Riffusion,860,130,0.864561717352415
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,StableAudio,StableAudio,860,100,0.9527093023255814
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,Suno,Suno,860,479,0.893062096421809
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,Udio,Udio,860,405,0.8120585701981051
trajectory_centred,artifactbench__without_StableAudio,artifactbench,family,Yue,Yue,860,100,0.9502558139534883
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9911627906976743
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9953875968992248
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9964728682170543
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9704651162790697
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Riffusion,Riffusion,860,100,0.8752906976744186
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.8287984496124031
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.970906976744186
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9345116279069767
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9958866279069768
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9965406976744187
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9928924418604651
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno (mixed),860,80,0.7105523255813954
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v3,860,30,0.9869767441860465
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v3.5,860,29,0.9670408981555734
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v4,860,100,0.7445348837209302
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio,860,100,0.8484418604651162
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (AIME),860,30,0.8685658914728682
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.970014534883721
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.8841424418604651
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (mixed),860,80,0.5777906976744186
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio CDN,860,18,0.6036821705426356
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.7388508891928863
trajectory_centred,artifactbench__without_StableAudio,artifactbench,generator,Yue,Yue,860,100,0.9502558139534883
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9894534883720929
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,MusicGen,MusicGen,860,90,0.990594315245478
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,Riffusion,Riffusion,860,130,0.8568246869409661
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,StableAudio,StableAudio,860,100,0.9722558139534884
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,Suno,Suno,860,479,0.8936762635335244
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,Udio,Udio,860,405,0.8160522538041918
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,family,Yue,Yue,860,100,0.9441162790697675
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9894534883720929
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9943410852713178
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9957364341085271
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9817054263565891
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Riffusion,Riffusion,860,100,0.8659302325581395
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.8264728682170543
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9795116279069768
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9650000000000001
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9949273255813953
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9959302325581396
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9912500000000001
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno (mixed),860,80,0.719767441860465
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v3,860,30,0.9857751937984496
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v3.5,860,29,0.972654370489174
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v4,860,100,0.7414069767441861
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio,860,100,0.8503953488372091
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (AIME),860,30,0.8639922480620155
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9671947674418604
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.8838517441860464
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (mixed),860,80,0.5982848837209302
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio CDN,860,18,0.5959948320413437
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.7569083447332421
trajectory_centred,artifactbench__count_control_StableAudio,artifactbench,generator,Yue,Yue,860,100,0.9441162790697675
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.989046511627907
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,MusicGen,MusicGen,860,90,0.9906201550387598
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,Riffusion,Riffusion,860,130,0.8550626118067979
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,StableAudio,StableAudio,860,100,0.9741976744186046
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,Suno,Suno,860,479,0.8914453561198232
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,Udio,Udio,860,405,0.8151650875681884
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,family,Yue,Yue,860,100,0.9410813953488373
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.989046511627907
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.994108527131783
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.995968992248062
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9817829457364342
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,Riffusion,Riffusion,860,100,0.8606627906976744
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.8363953488372093
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9818837209302325
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9665116279069768
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9945494186046512
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9953052325581395
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.990654069767442
trajectory_centred,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno (mixed),860,80,0.7157412790697675
